sep=;
61.16013,-149.936;61.16013,-149.936;61.16013,-149.936;61.16013,-149.936;61.16013,-149.93689;61.16013,-149.93689;61.16013,-149.93689;61.15982,-149.93689;61.15982,-149.93689;61.15982,-149.93689;61.15982,-149.93689;61.15943,-149.93689;61.15943,-149.93689;61.15943,-149.93689;61.15941,-149.93748;61.15941,-149.93748;61.15941,-149.93748;61.15941,-149.93748;61.15929,-149.9401;61.15929,-149.9401;61.15929,-149.9401;61.15926,-149.94208;61.15926,-149.94208;61.15926,-149.94208;61.15923,-149.94788;61.15923,-149.94788;61.15923,-149.94788;61.15923,-149.94788;61.15921,-149.95163;61.15921,-149.95163;61.15921,-149.95163;61.1592,-149.952;61.1592,-149.952;61.1592,-149.952;61.1592,-149.952;61.15904,-149.95197;61.15904,-149.95197;61.15904,-149.95197;61.15855,-149.952;61.15855,-149.952;61.15855,-149.952;61.15855,-149.952;61.15663,-149.95197;61.15663,-149.95197;61.15663,-149.95197;61.15647,-149.9519;61.15647,-149.9519;61.15647,-149.9519;61.15647,-149.9519;61.15615,-149.9519;61.15615,-149.9519;61.15615,-149.9519;61.1547,-149.95192;61.1547,-149.95192;61.1547,-149.95192;61.1537,-149.9519;61.1537,-149.9519;61.1537,-149.9519;61.1537,-149.9519;61.15266,-149.95192;61.15266,-149.95192;61.15266,-149.95192;61.15013,-149.9519;61.15013,-149.9519;61.15013,-149.9519;61.15013,-149.9519;61.14854,-149.9519;61.14854,-149.9519;61.14854,-149.9519;61.14832,-149.95189;61.14832,-149.95189;61.14832,-149.95189;61.14732,-149.95189;61.14732,-149.95189;61.14732,-149.95189;61.14732,-149.95189;61.14596,-149.95187;61.14596,-149.95187;61.14596,-149.95187;61.14586,-149.95198;61.14586,-149.95198;61.14586,-149.95198;61.14586,-149.95198;61.14533,-149.95197;61.14533,-149.95197;61.14533,-149.95197;61.1447,-149.95195;61.1447,-149.95195;61.1447,-149.95195;61.1447,-149.95195;61.1441,-149.95197;61.1441,-149.95197;61.1441,-149.95197;61.14299,-149.95198;61.14299,-149.95198;61.14299,-149.95198;61.1418,-149.95197;61.1418,-149.95197;61.1418,-149.95197;61.1418,-149.95197;61.14108,-149.95197;61.14108,-149.95197;61.14108,-149.95197;61.14108,-149.9518;61.14108,-149.9518;61.14108,-149.9518;61.14108,-149.9518;61.1411,-149.95021;61.1411,-149.95021;61.1411,-149.95021;61.1411,-149.94742;61.1411,-149.94742;61.1411,-149.94742;61.1411,-149.94742;61.1411,-149.9459;61.1411,-149.9459;61.1411,-149.9459;61.1423,-149.94589;61.1423,-149.94589;61.16013,-149.936
61.14771,-149.93695;61.14771,-149.93695;61.14771,-149.93695;61.14771,-149.93695;61.14771,-149.93695;61.15137,-149.93695;61.15137,-149.93695;61.15137,-149.93695;61.15137,-149.93695;61.15192,-149.93695;61.15192,-149.93695;61.15192,-149.93695;61.15192,-149.93695;61.15192,-149.93498;61.15192,-149.93498;61.15192,-149.93498;61.15192,-149.93498;61.15192,-149.93153;61.15192,-149.93153;61.15192,-149.93153;61.15192,-149.93153;61.15193,-149.92574;61.15193,-149.92574;61.15193,-149.92574;61.15193,-149.92574;61.15193,-149.92381;61.15193,-149.92381;61.15193,-149.92381;61.15193,-149.92381;61.15193,-149.92198;61.15193,-149.92198;61.15193,-149.92198;61.15193,-149.92198;61.15193,-149.92198;61.15355,-149.92203;61.15355,-149.92203;61.15355,-149.92203;61.15355,-149.92203;61.15481,-149.92204;61.15481,-149.92204;61.15481,-149.92204;61.15481,-149.92204;61.15481,-149.92232;61.15481,-149.92232;61.15481,-149.92232;61.15481,-149.92232;61.15483,-149.92271;61.15483,-149.92271;61.15483,-149.92271;61.15483,-149.92271;61.15495,-149.92374;61.15495,-149.92374;61.15495,-149.92374;61.15495,-149.92374;61.15503,-149.92436;61.15503,-149.92436;61.15503,-149.92436;61.15503,-149.92436;61.15506,-149.92471;61.15506,-149.92471;61.15506,-149.92471;61.15506,-149.92471;61.15506,-149.92471;61.15507,-149.92542;61.15507,-149.92542;61.15507,-149.92542;61.15507,-149.92542;61.15502,-149.92567;61.15502,-149.92567;61.15502,-149.92567;61.15502,-149.92567;61.15498,-149.9257;61.15498,-149.9257;61.15498,-149.9257;61.15498,-149.9257;61.15456,-149.92574;61.15456,-149.92574;61.15456,-149.92574;61.15456,-149.92574;61.1544,-149.9258;61.1544,-149.9258;61.1544,-149.9258;61.1544,-149.9258;61.15423,-149.92589;61.15423,-149.92589;61.15423,-149.92589;61.15423,-149.92589;61.15414,-149.92593;61.15414,-149.92593;61.15414,-149.92593;61.15414,-149.92593;61.15414,-149.92593;61.15395,-149.92613;61.15395,-149.92613;61.15395,-149.92613;61.15395,-149.92613;61.15365,-149.92651;61.15365,-149.92651;61.15365,-149.92651;61.15365,-149.92651;61.15351,-149.92664;61.15351,-149.92664;61.15351,-149.92664;61.15351,-149.92664;61.15342,-149.92668;61.15342,-149.92668;61.15342,-149.92668;61.15342,-149.92668;61.15325,-149.92674;61.15325,-149.92674;61.15325,-149.92674;61.15325,-149.92674;61.15313,-149.92673;61.15313,-149.92673;61.15313,-149.92673;61.15313,-149.92673;61.15299,-149.92667;61.15299,-149.92667;61.15299,-149.92667;61.14771,-149.93695
61.13673,-149.96587;61.13673,-149.96587;61.13673,-149.96587;61.13673,-149.96587;61.1364,-149.96545;61.1364,-149.96545;61.1364,-149.96545;61.1364,-149.96545;61.13665,-149.96468;61.13665,-149.96468;61.13665,-149.96468;61.13673,-149.96457;61.13673,-149.96457;61.13673,-149.96457;61.13673,-149.96457;61.13687,-149.96446;61.13687,-149.96446;61.13687,-149.96446;61.13687,-149.96446;61.13694,-149.96445;61.13694,-149.96445;61.13694,-149.96445;61.13714,-149.96443;61.13714,-149.96443;61.13714,-149.96443;61.13714,-149.96443;61.13748,-149.96445;61.13748,-149.96445;61.13748,-149.96445;61.13748,-149.96445;61.13748,-149.96289;61.13748,-149.96289;61.13748,-149.96289;61.13749,-149.96065;61.13749,-149.96065;61.13749,-149.96065;61.13749,-149.96065;61.13748,-149.95956;61.13748,-149.95956;61.13748,-149.95956;61.13748,-149.95905;61.13748,-149.95905;61.13748,-149.95905;61.13748,-149.95905;61.13749,-149.95857;61.13749,-149.95857;61.13749,-149.95857;61.13749,-149.95857;61.13744,-149.9584;61.13744,-149.9584;61.13744,-149.9584;61.13743,-149.958;61.13743,-149.958;61.13743,-149.958;61.13743,-149.958;61.13742,-149.957;61.13742,-149.957;61.13742,-149.957;61.13742,-149.957;61.13743,-149.95325;61.13743,-149.95325;61.13743,-149.95325;61.13743,-149.95172;61.13743,-149.95172;61.13743,-149.95172;61.13743,-149.95172;61.13765,-149.9517;61.13765,-149.9517;61.13765,-149.9517;61.13765,-149.9517;61.13841,-149.95177;61.13841,-149.95177;61.13841,-149.95177;61.13873,-149.95189;61.13873,-149.95189;61.13873,-149.95189;61.13873,-149.95189;61.14063,-149.9519;61.14063,-149.9519;61.14063,-149.9519;61.14063,-149.9519;61.14096,-149.95187;61.14096,-149.95187;61.14096,-149.95187;61.14108,-149.9518;61.14108,-149.9518;61.14108,-149.9518;61.14108,-149.9518;61.14259,-149.95184;61.14259,-149.95184;61.14259,-149.95184;61.143,-149.95184;61.143,-149.95184;61.143,-149.95184;61.143,-149.95184;61.14409,-149.95184;61.14409,-149.95184;61.14409,-149.95184;61.14409,-149.95184;61.1447,-149.95181;61.1447,-149.95181;61.1447,-149.95181;61.14468,-149.9499;61.14468,-149.9499;61.14468,-149.9499;61.14468,-149.9499;61.14466,-149.9491;61.14466,-149.9491;61.14466,-149.9491;61.14466,-149.9491;61.14394,-149.9491;61.14394,-149.9491;61.14394,-149.9491;61.14289,-149.94913;61.14289,-149.94913;61.14289,-149.94913;61.14289,-149.94913;61.14289,-149.94928;61.14289,-149.94928;61.13673,-149.96587
61.14753,-149.93695;61.14753,-149.93695;61.15137,-149.93695;61.15192,-149.93695;61.15192,-149.93695;61.15192,-149.93498;61.15192,-149.93498;61.15192,-149.93153;61.15193,-149.92574;61.15193,-149.92381;61.15193,-149.92381;61.15193,-149.92198;61.15355,-149.92203;61.15355,-149.92203;61.15481,-149.92204;61.15481,-149.92204;61.15626,-149.92203;61.15716,-149.922;61.15716,-149.922;61.1573,-149.92188;61.15772,-149.92188;61.15772,-149.92188;61.15799,-149.92188;61.15862,-149.92194;61.15862,-149.92194;61.15868,-149.92184;61.1589,-149.92178;61.1589,-149.92178;61.15901,-149.92162;61.15903,-149.92155;61.15904,-149.9213;61.15904,-149.9213;61.15904,-149.92097;61.15904,-149.91966;61.15904,-149.91966;61.15907,-149.91954;61.15911,-149.91951;61.15911,-149.91951;61.15911,-149.91785;61.15911,-149.91525;61.15911,-149.91525;61.15911,-149.9129;61.15911,-149.91212;61.15911,-149.91212;61.15911,-149.91147;61.15912,-149.91072;61.15912,-149.91072;61.15912,-149.90956;61.1591,-149.90729;61.1591,-149.90729;61.15909,-149.90616;61.15908,-149.90498;61.15908,-149.90498;61.15912,-149.90398;61.15917,-149.90338;61.15917,-149.90338;61.15927,-149.90285;61.15945,-149.90208;61.15945,-149.90208;61.15959,-149.90176;61.15959,-149.90176;61.15969,-149.90173;61.15979,-149.90147;61.15979,-149.90147;61.15998,-149.9011;61.16018,-149.90074;61.16018,-149.90074;61.16081,-149.90009;61.16248,-149.8996;61.16248,-149.8996;61.1632,-149.8994;61.16422,-149.89906;61.16422,-149.89906;61.16472,-149.89883;61.16515,-149.89845;61.16515,-149.89845;61.16552,-149.8979;61.16593,-149.89719;61.16593,-149.89719;61.16608,-149.8969;61.1663,-149.89636;61.1663,-149.89636;61.16655,-149.89569;61.16683,-149.89447;61.16683,-149.89447;61.16694,-149.89378;61.16701,-149.89307;61.16701,-149.89307;61.16701,-149.89188;61.16697,-149.89076;61.16697,-149.89076;61.16691,-149.88965;61.1668,-149.88841;61.1668,-149.88841;61.16664,-149.88676;61.16662,-149.88641;61.16662,-149.88641;61.16691,-149.88635;61.16792,-149.88622;61.16792,-149.88622;61.16856,-149.88618;61.16904,-149.88618;61.16904,-149.88618;61.16954,-149.8862;61.17003,-149.88618;61.17003,-149.88618;61.17141,-149.88618;61.17497,-149.88618;61.17497,-149.88618;61.17723,-149.88617;61.17994,-149.88623;61.17994,-149.88623;61.18086,-149.88623;61.18086,-149.88692;61.18086,-149.88692;61.18086,-149.88927;61.18142,-149.88927;61.1814,-149.8895;61.1814,-149.8895;61.14753,-149.93695
61.20332,-149.89442;61.20332,-149.89442;61.20332,-149.89442;61.20332,-149.89442;61.20332,-149.89442;61.20332,-149.89442;61.20344,-149.89378;61.20344,-149.89378;61.20344,-149.89378;61.20344,-149.89378;61.20344,-149.89378;61.20344,-149.89378;61.20345,-149.89171;61.20345,-149.89171;61.20345,-149.89171;61.20345,-149.89171;61.20345,-149.89171;61.20345,-149.89171;61.2034,-149.89114;61.2034,-149.89114;61.2034,-149.89114;61.2034,-149.89114;61.2034,-149.89114;61.20327,-149.89066;61.20327,-149.89066;61.20327,-149.89066;61.20327,-149.89066;61.20327,-149.89066;61.20327,-149.89066;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.2033,-149.88966;61.2033,-149.88966;61.2033,-149.88966;61.2033,-149.88966;61.2033,-149.88966;61.2033,-149.88966;61.20332,-149.88947;61.20332,-149.88947;61.20332,-149.88947;61.20332,-149.88947;61.20332,-149.88947;61.20332,-149.88869;61.20332,-149.88869;61.20332,-149.88869;61.20332,-149.88869;61.20332,-149.88869;61.20332,-149.88869;61.20332,-149.88748;61.20332,-149.88748;61.20332,-149.88748;61.20332,-149.88748;61.20332,-149.88748;61.20332,-149.88748;61.20231,-149.8875;61.20231,-149.8875;61.20231,-149.8875;61.20231,-149.8875;61.20231,-149.8875;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.20046,-149.88731;61.20046,-149.88731;61.20046,-149.88731;61.20046,-149.88731;61.20046,-149.88731;61.20046,-149.88731;61.19936,-149.88715;61.19936,-149.88715;61.19936,-149.88715;61.19936,-149.88715;61.19936,-149.88715;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19836,-149.88698;61.19836,-149.88698;61.19836,-149.88698;61.19836,-149.88698;61.19836,-149.88698;61.19836,-149.88698;61.19825,-149.88387;61.19825,-149.88387;61.19825,-149.88387;61.19825,-149.88387;61.19825,-149.88387;61.19825,-149.88387;61.19817,-149.88135;61.19817,-149.88135;61.19817,-149.88135;61.19817,-149.88135;61.19817,-149.88135;61.198,-149.87672;61.198,-149.87672;61.198,-149.87672;61.198,-149.87672;61.198,-149.87672;61.198,-149.87672;61.19661,-149.8767;61.19661,-149.8767;61.19661,-149.8767;61.19661,-149.8767;61.19661,-149.8767;61.19661,-149.8767;61.19579,-149.8767;61.19579,-149.8767;61.19579,-149.8767;61.19579,-149.8767;61.20332,-149.89442
61.18439,-149.86293;61.18439,-149.86293;61.18439,-149.86293;61.1847,-149.8631;61.1847,-149.8631;61.18485,-149.86319;61.18485,-149.86319;61.18485,-149.86319;61.18529,-149.86353;61.18529,-149.86353;61.18534,-149.86354;61.18534,-149.86354;61.18534,-149.86354;61.18539,-149.86353;61.18539,-149.86353;61.18544,-149.86345;61.18544,-149.86345;61.18544,-149.86345;61.18551,-149.86331;61.18551,-149.86331;61.18601,-149.86385;61.18601,-149.86385;61.18601,-149.86385;61.18687,-149.86487;61.18687,-149.86487;61.18696,-149.86497;61.18696,-149.86497;61.187,-149.86513;61.187,-149.86513;61.187,-149.86513;61.18701,-149.8669;61.18701,-149.8669;61.18701,-149.86742;61.18701,-149.86742;61.18701,-149.86742;61.18701,-149.86809;61.18701,-149.86809;61.18745,-149.8681;61.18745,-149.8681;61.18745,-149.8681;61.18814,-149.8681;61.18814,-149.8681;61.18813,-149.86983;61.18813,-149.86983;61.18813,-149.86983;61.18811,-149.87582;61.18811,-149.87582;61.18812,-149.8804;61.18812,-149.8804;61.18812,-149.88289;61.18812,-149.88289;61.18812,-149.88289;61.18812,-149.88313;61.18812,-149.88313;61.18863,-149.88313;61.18863,-149.88313;61.18863,-149.88313;61.18888,-149.88313;61.18888,-149.88313;61.19078,-149.88312;61.19078,-149.88312;61.19078,-149.88312;61.19162,-149.8831;61.19162,-149.8831;61.19271,-149.88313;61.19271,-149.88313;61.19271,-149.88313;61.19386,-149.88313;61.19386,-149.88313;61.1944,-149.88315;61.1944,-149.88315;61.1944,-149.88315;61.19529,-149.88315;61.19529,-149.88315;61.19805,-149.88306;61.19805,-149.88306;61.19823,-149.88306;61.19823,-149.88306;61.19823,-149.88306;61.19825,-149.88387;61.19825,-149.88387;61.19832,-149.88574;61.19832,-149.88574;61.19832,-149.88574;61.19839,-149.88773;61.19839,-149.88773;61.19863,-149.89459;61.19863,-149.89459;61.19863,-149.89459;61.19869,-149.898;61.19869,-149.898;61.19911,-149.89796;61.19911,-149.89796;61.19911,-149.89796;61.19968,-149.89792;61.19968,-149.89792;61.20072,-149.89781;61.20072,-149.89781;61.20152,-149.8978;61.20152,-149.8978;61.20152,-149.8978;61.20295,-149.8978;61.20295,-149.8978;61.20342,-149.89781;61.20342,-149.89781;61.20342,-149.89781;61.20342,-149.89766;61.20342,-149.89766;61.20341,-149.89754;61.20341,-149.89754;61.20341,-149.89754;61.2031,-149.89597;61.2031,-149.89597;61.20309,-149.8956;61.20309,-149.8956;61.20309,-149.8956;61.20313,-149.89526;61.20313,-149.89526;61.20316,-149.89514;61.18439,-149.86293
61.17611,-149.90442;61.17611,-149.90442;61.17611,-149.90442;61.17611,-149.90442;61.17611,-149.90442;61.17647,-149.90492;61.17647,-149.90492;61.17647,-149.90492;61.17647,-149.90492;61.17664,-149.90512;61.17664,-149.90512;61.17664,-149.90512;61.17664,-149.90512;61.17682,-149.90529;61.17682,-149.90529;61.17682,-149.90529;61.17682,-149.90529;61.177,-149.90536;61.177,-149.90536;61.177,-149.90536;61.177,-149.90536;61.17711,-149.9054;61.17711,-149.9054;61.17711,-149.9054;61.17711,-149.9054;61.17735,-149.90543;61.17735,-149.90543;61.17735,-149.90543;61.17735,-149.90543;61.17983,-149.90544;61.17983,-149.90544;61.17983,-149.90544;61.17983,-149.90544;61.17983,-149.90544;61.18055,-149.9054;61.18055,-149.9054;61.18055,-149.9054;61.18055,-149.9054;61.18063,-149.9054;61.18063,-149.9054;61.18063,-149.9054;61.18063,-149.9054;61.18067,-149.90411;61.18067,-149.90411;61.18067,-149.90411;61.18067,-149.90411;61.18071,-149.9025;61.18071,-149.9025;61.18071,-149.9025;61.18071,-149.9025;61.18073,-149.90053;61.18073,-149.90053;61.18073,-149.90053;61.18073,-149.90053;61.18073,-149.89784;61.18073,-149.89784;61.18073,-149.89784;61.18073,-149.89784;61.18129,-149.89784;61.18129,-149.89784;61.18129,-149.89784;61.18129,-149.89784;61.18129,-149.89784;61.18171,-149.89783;61.18171,-149.89783;61.18171,-149.89783;61.18171,-149.89783;61.18179,-149.89786;61.18179,-149.89786;61.18179,-149.89786;61.18179,-149.89786;61.18184,-149.89793;61.18184,-149.89793;61.18184,-149.89793;61.18184,-149.89793;61.18199,-149.89793;61.18199,-149.89793;61.18199,-149.89793;61.18199,-149.89793;61.1831,-149.89795;61.1831,-149.89795;61.1831,-149.89795;61.1831,-149.89795;61.18427,-149.89796;61.18427,-149.89796;61.18427,-149.89796;61.18427,-149.89796;61.18735,-149.89796;61.18735,-149.89796;61.18735,-149.89796;61.18735,-149.89796;61.18735,-149.89796;61.18864,-149.89798;61.18864,-149.89798;61.18864,-149.89798;61.18864,-149.89798;61.19036,-149.89796;61.19036,-149.89796;61.19036,-149.89796;61.19036,-149.89796;61.19237,-149.89796;61.19237,-149.89796;61.19237,-149.89796;61.19237,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19254,-149.89734;61.19254,-149.89734;61.19254,-149.89734;61.19254,-149.89734;61.19255,-149.89603;61.19255,-149.89603;61.19255,-149.89603;61.19255,-149.89603;61.19209,-149.89603;61.19209,-149.89603;61.19209,-149.89603;61.17611,-149.90442
61.17963,-149.86983;61.17963,-149.86983;61.17963,-149.86983;61.17963,-149.86983;61.17922,-149.86981;61.17922,-149.86981;61.17922,-149.86981;61.17922,-149.86981;61.17922,-149.86893;61.17922,-149.86893;61.17922,-149.86893;61.17922,-149.86893;61.17922,-149.86826;61.17922,-149.86826;61.17922,-149.86826;61.17922,-149.86826;61.17922,-149.86807;61.17922,-149.86807;61.17922,-149.86807;61.17922,-149.86807;61.17943,-149.86806;61.17943,-149.86806;61.17943,-149.86806;61.17943,-149.86806;61.17962,-149.86806;61.17962,-149.86806;61.17962,-149.86806;61.17962,-149.86806;61.18022,-149.86806;61.18022,-149.86806;61.18022,-149.86806;61.18084,-149.86806;61.18084,-149.86806;61.18084,-149.86806;61.18084,-149.86806;61.18084,-149.87785;61.18084,-149.87785;61.18084,-149.87785;61.18084,-149.87785;61.18086,-149.88596;61.18086,-149.88596;61.18086,-149.88596;61.18086,-149.88596;61.18085,-149.89784;61.18085,-149.89784;61.18085,-149.89784;61.18085,-149.89784;61.18171,-149.89783;61.18171,-149.89783;61.18171,-149.89783;61.18171,-149.89783;61.18184,-149.89793;61.18184,-149.89793;61.18184,-149.89793;61.18184,-149.89793;61.18251,-149.89795;61.18251,-149.89795;61.18251,-149.89795;61.18251,-149.89795;61.18455,-149.89796;61.18455,-149.89796;61.18455,-149.89796;61.18758,-149.89796;61.18758,-149.89796;61.18758,-149.89796;61.18758,-149.89796;61.19158,-149.89796;61.19158,-149.89796;61.19158,-149.89796;61.19158,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19255,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19321,-149.8979;61.19321,-149.8979;61.19321,-149.8979;61.19321,-149.8979;61.19326,-149.89789;61.19326,-149.89789;61.19326,-149.89789;61.19326,-149.89789;61.19419,-149.8979;61.19419,-149.8979;61.19419,-149.8979;61.19419,-149.8979;61.19482,-149.89789;61.19482,-149.89789;61.19482,-149.89789;61.19597,-149.89787;61.19597,-149.89787;61.19597,-149.89787;61.19597,-149.89787;61.19603,-149.8979;61.19603,-149.8979;61.19603,-149.8979;61.19603,-149.8979;61.19611,-149.89796;61.19611,-149.89796;61.19611,-149.89796;61.19611,-149.89796;61.19622,-149.89796;61.19622,-149.89796;61.19622,-149.89796;61.19622,-149.89796;61.19622,-149.8987;61.19622,-149.8987;61.19622,-149.8987;61.19622,-149.8987;61.19622,-149.89946;61.19622,-149.89946;61.19622,-149.89946;61.19622,-149.89946;61.19622,-149.90237;61.19622,-149.90237;61.17963,-149.86983
61.20342,-149.89865;61.20342,-149.89865;61.20342,-149.89865;61.20342,-149.89865;61.20341,-149.89754;61.20341,-149.89754;61.20341,-149.89754;61.20341,-149.89754;61.2031,-149.89597;61.2031,-149.89597;61.2031,-149.89597;61.20309,-149.8956;61.20309,-149.8956;61.20309,-149.8956;61.20309,-149.8956;61.20313,-149.89526;61.20313,-149.89526;61.20313,-149.89526;61.20313,-149.89526;61.20342,-149.89397;61.20342,-149.89397;61.20342,-149.89397;61.20345,-149.89352;61.20345,-149.89352;61.20345,-149.89352;61.20345,-149.89352;61.20344,-149.89142;61.20344,-149.89142;61.20344,-149.89142;61.20344,-149.89142;61.2034,-149.89114;61.2034,-149.89114;61.2034,-149.89114;61.20334,-149.89088;61.20334,-149.89088;61.20334,-149.89088;61.20334,-149.89088;61.20327,-149.89066;61.20327,-149.89066;61.20327,-149.89066;61.20317,-149.89047;61.20317,-149.89047;61.20317,-149.89047;61.20317,-149.89047;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.20307,-149.8903;61.20326,-149.88979;61.20326,-149.88979;61.20326,-149.88979;61.20331,-149.88957;61.20331,-149.88957;61.20331,-149.88957;61.20331,-149.88957;61.20332,-149.8892;61.20332,-149.8892;61.20332,-149.8892;61.20332,-149.8892;61.20332,-149.88748;61.20332,-149.88748;61.20332,-149.88748;61.20231,-149.8875;61.20231,-149.8875;61.20231,-149.8875;61.20231,-149.8875;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.2018,-149.88747;61.20046,-149.88731;61.20046,-149.88731;61.20046,-149.88731;61.19956,-149.88718;61.19956,-149.88718;61.19956,-149.88718;61.19956,-149.88718;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19907,-149.88712;61.19836,-149.88698;61.19836,-149.88698;61.19836,-149.88698;61.19738,-149.88676;61.19738,-149.88676;61.19738,-149.88676;61.19738,-149.88676;61.19644,-149.88664;61.19644,-149.88664;61.19644,-149.88664;61.19601,-149.8866;61.19601,-149.8866;61.19601,-149.8866;61.19601,-149.8866;61.19493,-149.88663;61.19493,-149.88663;61.19493,-149.88663;61.19493,-149.88663;61.19255,-149.88663;61.19255,-149.88663;61.19255,-149.88663;61.19096,-149.88661;61.19096,-149.88661;61.19096,-149.88661;61.19096,-149.88661;61.1895,-149.88661;61.1895,-149.88661;61.1895,-149.88661;61.1895,-149.88661;61.1895,-149.88911;61.1895,-149.88911;61.1895,-149.88911;61.1895,-149.89061;61.1895,-149.89061;61.1895,-149.89061;61.1895,-149.89061;61.1897,-149.89061;61.1897,-149.89061;61.20342,-149.89865
61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90979;61.1963,-149.90543;61.1963,-149.90543;61.1963,-149.90543;61.1963,-149.90543;61.1963,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19564,-149.90543;61.19437,-149.90549;61.19437,-149.90549;61.19437,-149.90549;61.19437,-149.90549;61.19437,-149.90549;61.19437,-149.90549;61.19396,-149.90546;61.19396,-149.90546;61.19396,-149.90546;61.19396,-149.90546;61.19396,-149.90546;61.19412,-149.9039;61.19412,-149.9039;61.19412,-149.9039;61.19412,-149.9039;61.19412,-149.9039;61.19412,-149.9039;61.1942,-149.90295;61.1942,-149.90295;61.1942,-149.90295;61.1942,-149.90295;61.1942,-149.90295;61.1942,-149.90295;61.19422,-149.90205;61.19422,-149.90205;61.19422,-149.90205;61.19422,-149.90205;61.19422,-149.90205;61.19422,-149.90205;61.19422,-149.90143;61.19422,-149.90143;61.19422,-149.90143;61.19422,-149.90143;61.19422,-149.90143;61.19422,-149.90143;61.19416,-149.8989;61.19416,-149.8989;61.19416,-149.8989;61.19416,-149.8989;61.19416,-149.8989;61.19416,-149.8989;61.19416,-149.8989;61.19418,-149.89806;61.19418,-149.89806;61.19418,-149.89806;61.19418,-149.89806;61.19418,-149.89806;61.19418,-149.89806;61.19343,-149.89806;61.19343,-149.89806;61.19343,-149.89806;61.19343,-149.89806;61.19343,-149.89806;61.19343,-149.89806;61.19322,-149.89803;61.19322,-149.89803;61.19322,-149.89803;61.19322,-149.89803;61.19322,-149.89803;61.19322,-149.89803;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19318,-149.89796;61.19224,-149.89796;61.19224,-149.89796;61.19224,-149.89796;61.19224,-149.89796;61.19224,-149.89796;61.19224,-149.89796;61.19001,-149.89796;61.19001,-149.89796;61.19001,-149.89796;61.19001,-149.89796;61.19001,-149.89796;61.19001,-149.89796;61.18917,-149.89796;61.18917,-149.89796;61.18917,-149.89796;61.18917,-149.89796;61.18917,-149.89796;61.18917,-149.89796;61.18916,-149.89719;61.18916,-149.89719;61.18916,-149.89719;61.18916,-149.89719;61.18916,-149.89719;61.18916,-149.89719;61.18915,-149.89694;61.18915,-149.89694;61.18915,-149.89694;61.18915,-149.89694;61.18915,-149.89694;61.18915,-149.89694;61.18914,-149.89693;61.18914,-149.89693;61.18914,-149.89693;61.18914,-149.89693;61.1963,-149.90979
