sep=;
637 Britannia Drive,  Vallejo CA, 94591;2042 High Street,  Oakland CA, 94601;38.104980000000005, -122.19384000000001; 38.10472, -122.19508; 38.105230000000006, -122.19628000000002; 38.104350000000004, -122.19622000000001; 38.102700000000006, -122.19357000000001; 38.10208, -122.19520000000001; 38.099700000000006, -122.20234; 38.10014, -122.20572000000001; 38.100030000000004, -122.21724; 38.099920000000004, -122.22029; 38.10054, -122.22652000000001; 38.100750000000005, -122.22955; 38.10005, -122.23109000000001; 38.0998, -122.23020000000001; 38.09615, -122.22992; 38.09181, -122.23045; 38.08485, -122.23314; 38.08079, -122.23341; 38.076480000000004, -122.23211; 38.07298, -122.22967000000001; 38.06833, -122.22706000000001; 38.057430000000004, -122.22611; 38.053760000000004, -122.22677000000002; 38.04856, -122.2335; 38.03842, -122.24774000000001; 38.022090000000006, -122.26296; 38.01512, -122.26944; 37.99971, -122.28374000000001; 37.9955, -122.28924; 37.994200000000006, -122.29665000000001; 37.99251, -122.30668000000001; 37.989540000000005, -122.31228000000002; 37.98559, -122.31561; 37.98064, -122.31707000000002; 37.96795, -122.32136000000001; 37.96555, -122.32371; 37.962770000000006, -122.32869000000001; 37.960330000000006, -122.33052; 37.957300000000004, -122.33062000000001; 37.947770000000006, -122.32575000000001; 37.943000000000005, -122.32386000000001; 37.939620000000005, -122.32507000000001; 37.935010000000005, -122.32700000000001; 37.9324, -122.32594000000002; 37.92192, -122.31851; 37.918710000000004, -122.31754000000001; 37.91098, -122.3174; 37.90637, -122.31466; 37.8977, -122.30927000000001; 37.89246, -122.30753000000001; 37.88909, -122.30886000000001; 37.88655, -122.30929; 37.87814, -122.30741; 37.85296, -122.30001000000001; 37.84463, -122.29802000000001; 37.83672, -122.29626; 37.83055, -122.29382000000001; 37.82885, -122.29375000000002; 37.82762, -122.29248000000001; 37.82658, -122.29057000000002; 37.826330000000006, -122.28848; 37.82715, -122.28365000000001; 37.82614, -122.27641000000001; 37.8226, -122.26124000000002; 37.82086, -122.25701000000001; 37.817510000000006, -122.25246000000001; 37.81463, -122.25121000000001; 37.811310000000006, -122.24999000000001; 37.810010000000005, -122.24780000000001; 37.8078, -122.24056000000002; 37.80389, -122.23306000000001; 37.801080000000006, -122.22922000000001; 37.7999, -122.22453000000002; 37.7973, -122.21339; 37.79384, -122.20534; 37.78996, -122.20142000000001; 37.787940000000006, -122.19868000000001; 37.786590000000004, -122.19623000000001; 37.78295, -122.20336; 38.104980000000005, -122.19384000000001
3578 Galindo Street,  Oakland CA, 94601;1732 27th Avenue,  Oakland CA, 94601;37.783300000000004, -122.21519; 37.783300000000004, -122.21519; 37.783300000000004, -122.21519; 37.783300000000004, -122.21519; 37.784150000000004, -122.21658000000001; 37.784150000000004, -122.21658000000001; 37.784150000000004, -122.21658000000001; 37.784240000000004, -122.21672000000001; 37.784240000000004, -122.21672000000001; 37.784240000000004, -122.21672000000001; 37.784240000000004, -122.21672000000001; 37.784180000000006, -122.21683000000002; 37.784180000000006, -122.21683000000002; 37.784180000000006, -122.21683000000002; 37.784020000000005, -122.21709000000001; 37.784020000000005, -122.21709000000001; 37.784020000000005, -122.21709000000001; 37.783860000000004, -122.21735000000001; 37.783860000000004, -122.21735000000001; 37.783860000000004, -122.21735000000001; 37.783860000000004, -122.21735000000001; 37.782970000000006, -122.21830000000001; 37.782970000000006, -122.21830000000001; 37.782970000000006, -122.21830000000001; 37.782410000000006, -122.21889000000002; 37.782410000000006, -122.21889000000002; 37.782410000000006, -122.21889000000002; 37.78222, -122.21912; 37.78222, -122.21912; 37.78222, -122.21912; 37.782340000000005, -122.21921; 37.782340000000005, -122.21921; 37.782340000000005, -122.21921; 37.782340000000005, -122.21921; 37.78246, -122.21935; 37.78246, -122.21935; 37.78246, -122.21935; 37.78269, -122.21972000000001; 37.78269, -122.21972000000001; 37.78269, -122.21972000000001; 37.78286000000001, -122.22010000000002; 37.78286000000001, -122.22010000000002; 37.78286000000001, -122.22010000000002; 37.78286000000001, -122.22010000000002; 37.78304, -122.22067000000001; 37.78304, -122.22067000000001; 37.78304, -122.22067000000001; 37.783550000000005, -122.22219000000001; 37.783550000000005, -122.22219000000001; 37.783550000000005, -122.22219000000001; 37.78392, -122.22329; 37.78392, -122.22329; 37.78392, -122.22329; 37.78392, -122.22329; 37.78412, -122.22392; 37.78412, -122.22392; 37.78412, -122.22392; 37.784290000000006, -122.22453000000002; 37.784290000000006, -122.22453000000002; 37.784290000000006, -122.22453000000002; 37.7843, -122.22474000000001; 37.7843, -122.22474000000001; 37.7843, -122.22474000000001; 37.7843, -122.22474000000001; 37.78435, -122.22556000000002; 37.78435, -122.22556000000002; 37.78435, -122.22556000000002; 37.784420000000004, -122.22640000000001; 37.784420000000004, -122.22640000000001; 37.784420000000004, -122.22640000000001; 37.784510000000004, -122.22781; 37.784510000000004, -122.22781; 37.784510000000004, -122.22781; 37.784510000000004, -122.22781; 37.78452, -122.22793000000001; 37.78452, -122.22793000000001; 37.78452, -122.22793000000001; 37.7837, -122.22869000000001; 37.7837, -122.22869000000001; 37.783300000000004, -122.21519
5397 Wentworth Avenue,  Oakland CA, 94601;2732 Humboldt Avenue,  Oakland CA, 94602;37.770070000000004, -122.20100000000001; 37.770070000000004, -122.20100000000001; 37.770070000000004, -122.20081; 37.770070000000004, -122.20081; 37.770920000000004, -122.20080000000002; 37.770920000000004, -122.20080000000002; 37.771770000000004, -122.20081; 37.771770000000004, -122.20081; 37.77264, -122.20079000000001; 37.77264, -122.20079000000001; 37.77344, -122.20078000000001; 37.77344, -122.20078000000001; 37.773450000000004, -122.20076000000002; 37.773450000000004, -122.20076000000002; 37.773480000000006, -122.20073000000001; 37.773480000000006, -122.20073000000001; 37.773520000000005, -122.20073000000001; 37.773520000000005, -122.20073000000001; 37.77355, -122.20077; 37.77355, -122.20077; 37.77355, -122.20080000000002; 37.77355, -122.20080000000002; 37.775090000000006, -122.20079000000001; 37.775090000000006, -122.20079000000001; 37.77544, -122.20080000000002; 37.77544, -122.20080000000002; 37.775510000000004, -122.20083000000001; 37.775510000000004, -122.20083000000001; 37.77584, -122.20096000000001; 37.77584, -122.20096000000001; 37.77631, -122.20114000000001; 37.77631, -122.20114000000001; 37.7766, -122.20125000000002; 37.7766, -122.20125000000002; 37.77678, -122.20137000000001; 37.77678, -122.20137000000001; 37.777550000000005, -122.20221000000001; 37.777550000000005, -122.20221000000001; 37.778490000000005, -122.20328; 37.778490000000005, -122.20328; 37.77982, -122.20477000000001; 37.78038, -122.20540000000001; 37.78038, -122.20540000000001; 37.78078, -122.20586000000002; 37.78078, -122.20586000000002; 37.781000000000006, -122.20566000000001; 37.781000000000006, -122.20566000000001; 37.781200000000005, -122.20547; 37.781200000000005, -122.20547; 37.781310000000005, -122.20559000000002; 37.781310000000005, -122.20559000000002; 37.781710000000004, -122.20604000000002; 37.781710000000004, -122.20604000000002; 37.782120000000006, -122.20649000000002; 37.782120000000006, -122.20649000000002; 37.78293, -122.20739; 37.78293, -122.20739; 37.784420000000004, -122.20905; 37.784420000000004, -122.20905; 37.786440000000006, -122.21129; 37.786440000000006, -122.21129; 37.78678, -122.21167000000001; 37.78678, -122.21167000000001; 37.787060000000004, -122.21197000000001; 37.787060000000004, -122.21197000000001; 37.78799, -122.21039; 37.78799, -122.21039; 37.78902, -122.20862000000001; 37.78902, -122.20862000000001; 37.78965, -122.20755000000001; 37.78965, -122.20755000000001; 37.79008, -122.20795000000001; 37.79008, -122.20795000000001; 37.790910000000004, -122.20871000000001; 37.790910000000004, -122.20871000000001; 37.791000000000004, -122.20880000000001; 37.791000000000004, -122.20880000000001; 37.791000000000004, -122.20883; 37.791000000000004, -122.20883; 37.770070000000004, -122.20100000000001
2014 Clemens Road,  Oakland CA, 94602;1515 Excelsior Avenue,  Oakland CA, 94602;37.809740000000005, -122.20816; 37.809740000000005, -122.20816; 37.80966, -122.20831000000001; 37.80964, -122.20852000000001; 37.80968, -122.20873000000002; 37.80968, -122.20873000000002; 37.80982, -122.20899000000001; 37.810010000000005, -122.20921000000001; 37.810190000000006, -122.20936; 37.810190000000006, -122.20936; 37.81025, -122.20944000000001; 37.810280000000006, -122.20954; 37.81029, -122.20964000000001; 37.81029, -122.20964000000001; 37.81025, -122.21000000000001; 37.810550000000006, -122.21056000000002; 37.810590000000005, -122.21067000000001; 37.810590000000005, -122.21067000000001; 37.8106, -122.2108; 37.810610000000004, -122.21122000000001; 37.81064000000001, -122.21138; 37.81069, -122.21150000000002; 37.81069, -122.21150000000002; 37.81082, -122.21169; 37.811, -122.21174; 37.81114, -122.21187; 37.81114, -122.21187; 37.8113, -122.21201; 37.811440000000005, -122.21213000000002; 37.81165, -122.21241; 37.81165, -122.21241; 37.811890000000005, -122.21281; 37.81212, -122.21327000000001; 37.812310000000004, -122.21363000000001; 37.812310000000004, -122.21363000000001; 37.81261000000001, -122.21446000000002; 37.812760000000004, -122.21481000000001; 37.812560000000005, -122.21503000000001; 37.812560000000005, -122.21503000000001; 37.812310000000004, -122.21518; 37.81168, -122.21547000000001; 37.811440000000005, -122.21560000000001; 37.811150000000005, -122.21582000000001; 37.811150000000005, -122.21582000000001; 37.81101, -122.21598000000002; 37.81085, -122.21619000000001; 37.810590000000005, -122.21659000000001; 37.810590000000005, -122.21659000000001; 37.81049, -122.21675; 37.810370000000006, -122.21694000000001; 37.81027, -122.21701000000002; 37.81027, -122.21701000000002; 37.810100000000006, -122.21718000000001; 37.80959, -122.21759000000002; 37.80939, -122.21779000000001; 37.80939, -122.21779000000001; 37.80922, -122.21803000000001; 37.80908, -122.21829000000001; 37.808550000000004, -122.2197; 37.808550000000004, -122.2197; 37.80776, -122.22177; 37.807210000000005, -122.22287000000001; 37.80673, -122.22387; 37.80624, -122.22497000000001; 37.80624, -122.22497000000001; 37.8055, -122.22653000000001; 37.805220000000006, -122.22713000000002; 37.8051, -122.22712000000001; 37.8051, -122.22712000000001; 37.80482000000001, -122.22721000000001; 37.80447, -122.22731000000002; 37.80422, -122.22738000000001; 37.80422, -122.22738000000001; 37.803830000000005, -122.22745; 37.80303, -122.22767; 37.80284, -122.22773000000001; 37.80284, -122.22773000000001; 37.80268, -122.22780000000002; 37.80254, -122.22702000000001; 37.809740000000005, -122.20816
9300 C Street,  Oakland CA, 94603;2747 68th Avenue,  Oakland CA, 94605;37.745630000000006, -122.17724000000001; 37.745630000000006, -122.17724000000001; 37.745630000000006, -122.17724000000001; 37.746520000000004, -122.17792000000001; 37.746520000000004, -122.17792000000001; 37.747690000000006, -122.17540000000001; 37.747690000000006, -122.17540000000001; 37.747690000000006, -122.17540000000001; 37.7485, -122.17365000000001; 37.7485, -122.17365000000001; 37.7485, -122.17365000000001; 37.74855, -122.17353000000001; 37.74855, -122.17353000000001; 37.74875, -122.17367000000002; 37.74875, -122.17367000000002; 37.74963, -122.17432000000001; 37.74963, -122.17432000000001; 37.74963, -122.17432000000001; 37.75, -122.17352000000001; 37.75, -122.17352000000001; 37.75211, -122.16894; 37.75211, -122.16894; 37.75211, -122.16894; 37.75365, -122.16562; 37.75365, -122.16562; 37.755790000000005, -122.16719; 37.755790000000005, -122.16719; 37.755790000000005, -122.16719; 37.757670000000005, -122.16859000000001; 37.757670000000005, -122.16859000000001; 37.759220000000006, -122.16973000000002; 37.759220000000006, -122.16973000000002; 37.759220000000006, -122.16973000000002; 37.76062, -122.17077; 37.76062, -122.17077; 37.761480000000006, -122.17174000000001; 37.761480000000006, -122.17174000000001; 37.761480000000006, -122.17174000000001; 37.76155, -122.17182000000001; 37.76155, -122.17182000000001; 37.762130000000006, -122.17246000000002; 37.762130000000006, -122.17246000000002; 37.762130000000006, -122.17246000000002; 37.762950000000004, -122.17329000000001; 37.762950000000004, -122.17329000000001; 37.764030000000005, -122.17439000000002; 37.764030000000005, -122.17439000000002; 37.764030000000005, -122.17439000000002; 37.764450000000004, -122.17482000000001; 37.764450000000004, -122.17482000000001; 37.764450000000004, -122.17482000000001; 37.76458, -122.17491000000001; 37.76458, -122.17491000000001; 37.76491, -122.17529; 37.76491, -122.17529; 37.76491, -122.17529; 37.76505, -122.17549000000001; 37.76505, -122.17549000000001; 37.765150000000006, -122.17567000000001; 37.765150000000006, -122.17567000000001; 37.765150000000006, -122.17567000000001; 37.765890000000006, -122.17691; 37.765890000000006, -122.17691; 37.7663, -122.17753; 37.7663, -122.17753; 37.7663, -122.17753; 37.766890000000004, -122.17817000000001; 37.766890000000004, -122.17817000000001; 37.768480000000004, -122.17977; 37.768480000000004, -122.17977; 37.768480000000004, -122.17977; 37.768640000000005, -122.17994000000002; 37.768640000000005, -122.17994000000002; 37.76872, -122.18002000000001; 37.76872, -122.18002000000001; 37.76872, -122.18002000000001; 37.768620000000006, -122.18017; 37.768620000000006, -122.18017; 37.76838, -122.18055000000001; 37.745630000000006, -122.17724000000001
7725 Ney Avenue,  Oakland CA, 94605;10400 Royal Oak Road,  Oakland CA, 94605;37.76756, -122.1675; 37.766980000000004, -122.16668000000001; 37.76675, -122.16648; 37.76632, -122.16721000000001; 37.76612, -122.16758000000002; 37.76601, -122.16777; 37.764500000000005, -122.16646000000001; 37.7642, -122.1662; 37.76343, -122.16553; 37.76268, -122.16489000000001; 37.762710000000006, -122.16485000000002; 37.76281, -122.16466000000001; 37.76263, -122.16341000000001; 37.76223, -122.16264000000001; 37.76216, -122.16246000000001; 37.76211, -122.16176000000002; 37.762100000000004, -122.16132; 37.76207, -122.16109000000002; 37.761590000000005, -122.159; 37.761520000000004, -122.15884000000001; 37.76117, -122.15841; 37.76097, -122.15824; 37.760870000000004, -122.15816000000001; 37.76061, -122.15785000000001; 37.76053, -122.15762000000001; 37.76041, -122.15700000000001; 37.760160000000006, -122.15663; 37.759910000000005, -122.15642000000001; 37.759730000000005, -122.15621000000002; 37.759100000000004, -122.15538000000001; 37.75883, -122.15530000000001; 37.758210000000005, -122.15522000000001; 37.75743000000001, -122.15490000000001; 37.756820000000005, -122.15439; 37.75535, -122.15310000000001; 37.753870000000006, -122.15161; 37.753550000000004, -122.15097000000002; 37.753460000000004, -122.15077000000001; 37.753370000000004, -122.15037000000001; 37.753370000000004, -122.15012000000002; 37.75358000000001, -122.14943000000001; 37.75366, -122.14929000000001; 37.753800000000005, -122.14915; 37.754110000000004, -122.14889000000001; 37.754160000000006, -122.14861; 37.75419, -122.14846000000001; 37.75489, -122.14701000000001; 37.755390000000006, -122.14606; 37.75562, -122.14572000000001; 37.756040000000006, -122.14542000000002; 37.75614, -122.14531000000001; 37.75621, -122.14516; 37.75641, -122.14463; 37.75668, -122.14426000000002; 37.75703, -122.1436; 37.757200000000005, -122.14297; 37.75741, -122.14209000000001; 37.7575, -122.14154; 37.75748, -122.14108000000002; 37.75862, -122.14052000000001; 37.7588, -122.14038000000001; 37.75901, -122.14008000000001; 37.759080000000004, -122.13989000000001; 37.75916, -122.13862; 37.759240000000005, -122.13844000000002; 37.75934, -122.13829000000001; 37.75961, -122.13801000000001; 37.75956, -122.13793000000001; 37.759530000000005, -122.13790000000002; 37.75934, -122.13790000000002; 37.75921, -122.13798000000001; 37.75907, -122.13808000000002; 37.758810000000004, -122.13836; 37.75873, -122.13815000000001; 37.758590000000005, -122.13781000000002; 37.75854, -122.13753000000001; 37.75855, -122.13732000000002; 37.7586, -122.1371; 37.758750000000006, -122.13622000000001; 37.76756, -122.1675
2515 60th Avenue,  Oakland CA, 94605;11150 Sun Valley Drive,  Oakland CA, 94605;37.7704, -122.19058000000001; 37.771280000000004, -122.19076000000001; 37.7723, -122.18935; 37.773740000000004, -122.18731000000001; 37.77505, -122.18577; 37.77541, -122.18534000000001; 37.77595, -122.18480000000001; 37.77631, -122.18444000000001; 37.77642, -122.18414000000001; 37.776770000000006, -122.18346000000001; 37.77756, -122.18238000000001; 37.778560000000006, -122.18141000000001; 37.77935, -122.18081000000001; 37.779790000000006, -122.18007000000001; 37.779860000000006, -122.17909000000002; 37.78, -122.17658000000002; 37.78038, -122.17401000000001; 37.780330000000006, -122.17358000000002; 37.78009, -122.17300000000002; 37.77922, -122.17070000000001; 37.778760000000005, -122.16953000000001; 37.776390000000006, -122.16445000000002; 37.77499, -122.16162000000001; 37.77366, -122.15925000000001; 37.7727, -122.15793000000001; 37.77152, -122.15687000000001; 37.771840000000005, -122.15651000000001; 37.77234, -122.15553000000001; 37.772420000000004, -122.15467000000001; 37.772240000000004, -122.15390000000001; 37.77196, -122.15355000000001; 37.770720000000004, -122.15239000000001; 37.770390000000006, -122.15161; 37.77029, -122.15085; 37.77042, -122.14992000000001; 37.770810000000004, -122.14859000000001; 37.771280000000004, -122.14770000000001; 37.77291, -122.14523000000001; 37.77306, -122.14461000000001; 37.772920000000006, -122.14353000000001; 37.772600000000004, -122.14266; 37.772240000000004, -122.1419; 37.77147, -122.14104; 37.770970000000005, -122.14064; 37.770050000000005, -122.13949000000001; 37.76961, -122.13858; 37.76944, -122.13752000000001; 37.769510000000004, -122.13701; 37.77049, -122.13467000000001; 37.77082, -122.13400000000001; 37.77098, -122.13333000000002; 37.77089, -122.13192000000001; 37.77065, -122.13097; 37.770360000000004, -122.13056000000002; 37.76957, -122.12973000000001; 37.76944, -122.12931; 37.769470000000005, -122.12876000000001; 37.76943, -122.12858000000001; 37.76883, -122.12778000000002; 37.76832, -122.12709000000001; 37.76756, -122.12655000000001; 37.76624, -122.12585000000001; 37.76476, -122.1251; 37.763870000000004, -122.12490000000001; 37.76314, -122.12454000000001; 37.76202, -122.12386000000001; 37.761430000000004, -122.12328000000001; 37.761140000000005, -122.12309; 37.76034000000001, -122.12291; 37.760160000000006, -122.12275000000001; 37.759550000000004, -122.12196000000002; 37.759280000000004, -122.12185000000001; 37.75836, -122.12173000000001; 37.75799000000001, -122.12149000000001; 37.75533, -122.11922000000001; 37.754270000000005, -122.11848; 37.75399, -122.11857; 37.75312, -122.11949000000001; 37.75255000000001, -122.11896000000002; 37.7704, -122.19058000000001
6630 MacArthur Boulevard,  Oakland CA, 94605;19 Heritage,  Oakland CA, 94605;37.77225, -122.17760000000001; 37.77149, -122.17688000000001; 37.77074, -122.17544000000001; 37.77174, -122.17388000000001; 37.77174, -122.17214000000001; 37.77152, -122.17128000000001; 37.771330000000006, -122.17084000000001; 37.770900000000005, -122.16983; 37.772360000000006, -122.16906000000002; 37.772600000000004, -122.16893; 37.77273, -122.16892000000001; 37.77313, -122.16902; 37.77411, -122.16972000000001; 37.774260000000005, -122.16974; 37.77438, -122.16963000000001; 37.774460000000005, -122.16928000000001; 37.77445, -122.16898; 37.77413, -122.16828000000001; 37.77407, -122.16802000000001; 37.77413, -122.16757000000001; 37.774710000000006, -122.16653000000001; 37.775200000000005, -122.16595000000001; 37.77554000000001, -122.16538000000001; 37.776210000000006, -122.16427000000002; 37.77644, -122.16404000000001; 37.77667, -122.16382000000002; 37.776360000000004, -122.16324000000002; 37.77548, -122.16155; 37.775000000000006, -122.16060000000002; 37.774750000000004, -122.16002; 37.77431, -122.15898000000001; 37.773300000000006, -122.15724000000002; 37.77257, -122.15610000000001; 37.77232, -122.15590000000002; 37.77228, -122.15574000000001; 37.77239, -122.15530000000001; 37.772420000000004, -122.15467000000001; 37.772240000000004, -122.15390000000001; 37.77196, -122.15355000000001; 37.77123, -122.15293000000001; 37.770720000000004, -122.15239000000001; 37.770430000000005, -122.15176000000001; 37.77031, -122.1512; 37.77038, -122.15017000000002; 37.77062, -122.14912000000001; 37.77113000000001, -122.14794; 37.772580000000005, -122.14581000000001; 37.77295, -122.14510000000001; 37.77306, -122.14461000000001; 37.773050000000005, -122.14405000000001; 37.772600000000004, -122.14266; 37.772240000000004, -122.1419; 37.77178, -122.14132000000001; 37.77112, -122.14076000000001; 37.77055, -122.14021000000001; 37.76995, -122.13929000000002; 37.76957, -122.13849; 37.76946, -122.13803000000001; 37.769450000000006, -122.13743000000001; 37.76961, -122.1367; 37.77028, -122.13504; 37.77084, -122.13394000000001; 37.77094, -122.13347000000002; 37.77093, -122.13250000000001; 37.770880000000005, -122.13180000000001; 37.77073, -122.13115; 37.770430000000005, -122.13063000000001; 37.769740000000006, -122.12999; 37.76955, -122.12996000000001; 37.769420000000004, -122.13004000000001; 37.769040000000004, -122.13009000000001; 37.768750000000004, -122.12996000000001; 37.768130000000006, -122.12944000000002; 37.76769, -122.12921000000001; 37.76688, -122.129; 37.76655, -122.12879000000001; 37.766290000000005, -122.12870000000001; 37.766000000000005, -122.12873; 37.76592, -122.12904; 37.77225, -122.17760000000001
2640 8th Avenue,  Oakland CA, 94606;856 Milton Street,  Oakland CA, 94607;37.801570000000005, -122.23954; 37.80192, -122.23907000000001; 37.802080000000004, -122.23893000000001; 37.8025, -122.23882; 37.80277, -122.23880000000001; 37.802960000000006, -122.23809000000001; 37.803050000000006, -122.23755000000001; 37.8033, -122.23528; 37.803380000000004, -122.23466; 37.803470000000004, -122.23447000000002; 37.804190000000006, -122.23351000000001; 37.80433, -122.23332; 37.804520000000004, -122.23307000000001; 37.80527, -122.23443; 37.80539, -122.23465000000002; 37.805640000000004, -122.23513000000001; 37.806470000000004, -122.23698000000002; 37.806470000000004, -122.23699; 37.80644, -122.23717; 37.806650000000005, -122.23763000000001; 37.80675, -122.23785000000001; 37.80776, -122.24002000000002; 37.80823, -122.24111; 37.808440000000004, -122.24169; 37.80913, -122.24395000000001; 37.8096, -122.24559; 37.810320000000004, -122.24815000000001; 37.81054, -122.24866000000002; 37.810790000000004, -122.24908; 37.81134, -122.24973000000001; 37.81147, -122.24983000000002; 37.81195, -122.25015; 37.812200000000004, -122.25027000000001; 37.812450000000005, -122.25035000000001; 37.813880000000005, -122.25075000000001; 37.81477, -122.251; 37.815450000000006, -122.25119000000001; 37.81606, -122.25139000000001; 37.81647, -122.25156000000001; 37.81743, -122.25212; 37.817870000000006, -122.25247000000002; 37.81814, -122.2527; 37.81886, -122.25348000000001; 37.819520000000004, -122.25439000000001; 37.82068, -122.25625000000001; 37.821200000000005, -122.25722; 37.82141, -122.25765000000001; 37.821600000000004, -122.25810000000001; 37.8218, -122.25854000000001; 37.822, -122.25900000000001; 37.82271, -122.26097000000001; 37.82278, -122.26120000000002; 37.822970000000005, -122.26147000000002; 37.82298, -122.26148; 37.82309, -122.26185000000001; 37.823530000000005, -122.26364000000001; 37.82381, -122.26484; 37.824180000000005, -122.26677000000001; 37.82419, -122.26715000000002; 37.82415, -122.26759000000001; 37.82399, -122.26812000000001; 37.82396, -122.26818000000002; 37.823710000000005, -122.2686; 37.82356, -122.26875000000001; 37.82332, -122.26895; 37.82274, -122.26920000000001; 37.82235, -122.26930000000002; 37.82143000000001, -122.26955000000001; 37.82068, -122.26978000000001; 37.819630000000004, -122.27005000000001; 37.81897, -122.27022000000001; 37.818920000000006, -122.27031000000001; 37.818900000000006, -122.27033000000002; 37.81812, -122.27064000000001; 37.81739, -122.27089000000001; 37.81703, -122.27102000000001; 37.817130000000006, -122.2716; 37.817550000000004, -122.27418000000002; 37.81756, -122.27560000000001; 37.801570000000005, -122.23954
6214 Herzog Street,  Oakland CA, 94608;725 65th Street,  Oakland CA, 94609;37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.845560000000006, -122.28279; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.847190000000005, -122.28312000000001; 37.84734, -122.28198; 37.84734, -122.28198; 37.84734, -122.28198; 37.84734, -122.28198; 37.84734, -122.28198; 37.84734, -122.28198; 37.84734, -122.28198; 37.847660000000005, -122.27956; 37.847660000000005, -122.27956; 37.847660000000005, -122.27956; 37.847660000000005, -122.27956; 37.847660000000005, -122.27956; 37.847660000000005, -122.27956; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.84803, -122.27681000000001; 37.848670000000006, -122.27198000000001; 37.848670000000006, -122.27198000000001; 37.848670000000006, -122.27198000000001; 37.848670000000006, -122.27198000000001; 37.848670000000006, -122.27198000000001; 37.848670000000006, -122.27198000000001; 37.84875, -122.27133; 37.84875, -122.27133; 37.84875, -122.27133; 37.84875, -122.27133; 37.84875, -122.27133; 37.84875, -122.27133; 37.84875, -122.27133; 37.84915, -122.27119; 37.84915, -122.27119; 37.84915, -122.27119; 37.84915, -122.27119; 37.84915, -122.27119; 37.84915, -122.27119; 37.84915, -122.27119; 37.84969, -122.27097; 37.84969, -122.27097; 37.84969, -122.27097; 37.84969, -122.27097; 37.84969, -122.27097; 37.84969, -122.27097; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.84969, -122.27071000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.8498, -122.26986000000001; 37.850210000000004, -122.26671; 37.850210000000004, -122.26671; 37.850210000000004, -122.26671; 37.850210000000004, -122.26671; 37.850210000000004, -122.26671; 37.845560000000006, -122.28279
